number,skill_name,invoke_name,Alexa_Answer,User_Response
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DATE'S CROSS WORD WOULD YOU LIKE TO PRINT,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",SIGN THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY GEN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT O,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSSWORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT O,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DATES CROSS WORD WOULD YOU LIKE TO PRINT,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DATE'S CROSS WORD WOULD YOU LAKE TO PRINT,Last Sunday's answers
12,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT O,Last Sunday's answers
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",WELCOME BACK TO ELAY TIMES CROSS WORK TRY SAYING PRINT TO DAY'S CROSS WORK OR PRINT LAST SUNDAY'S ANSWERS,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT O,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAYS CROSS WORD WOULD YOU LIKE TO PRINT O,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET TO STRIDE THEM LATER WHAT DATES CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAYS FROST WORK WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT O,Print last Sunday's answers.
13,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT O,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",WELCOME BACK TO LA TIMES CROSSWORK TRY SAYING PRINT TO DAY'S CROSSWORK OR PRINT LAST SUNDAY'S ANSWERS O,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAYS CROSSWORDS WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",HA CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSSWORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORDS WOULD YOU LIKE TO PRINT O,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",CROSSWORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DATES CROSSWORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAY'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
14,"Alexa, open Los Angeles Times Crossword","Alexa, open Los Angeles Times Crossword",THAT CROSS WORD IS NOT AVAILABLE YET PLEASE TRY AGAIN LATER WHAT DAT'S CROSS WORD WOULD YOU LIKE TO PRINT,Print last Sunday's answers.
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOME T DELIGERATING SILE WELCOME BACK YOUR LEVEL IS WON LET'S GO FILL THE BLANK IN OME,Print last Sunday's answers.
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM OEME,"The missing word is ""SOME""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",THE BLACKEATHE ODD,"The missing word is ""SKY""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BLANKET OME,"The missing word is ""SOME""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM A,"The missing word is ""FELL""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING OM ALL THE WORDE,"The missing word is ""FROM""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM AARNE,"The missing word is ""FROM""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BLANKET AWERS WEEL,"The missing word is ""SOME""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD BUT IS MISSING HIM ANE,"The missing word is ""FROM""."
0,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM TOEE,"The missing word is ""ME""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOMEEXCIT WELCOME BACK CURRENT LEVEL IS WON LET'S PLAY WHAT IS THE WORD THAT IS MISSING IN,"The missing word is ""ING""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BIKE,"The missing word is ""OFF""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM,"The missing word is ""FROM""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BLANKET,"The missing word is ""OFF""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BLANKET,"The missing word is ""OFF""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM,"The missing word is ""ME""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",SIX SECONDS LEFT TO ANSWER,"The missing word is ""THE""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",THE BLANKET,"The missing word is ""FELL""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM,"The missing word is ""FROM""."
1,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",I REPEAT,"A: The missing word is ""I""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOME TO THELERING SIT WELCOME BACK CURRENT LEVEL IS WON LET'S PLAY FILL THE BLANK EN,"The missing word is ""IN""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM FAA LI,"The missing word is ""FROM""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM LAMANA O,"The missing word is ""THE""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",I REPEAT,"The missing word is ""I""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",IF YOU'RE NOT SURE YOU CAN ASK TO SKIP LINE SIX SECONDS LEFT TO RESPOND,"The missing word is ""A""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING OF ANO,"The missing word is ""THE""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FILL THE BLANKET SAA ON NIHT,"The missing word is ""IN""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FILLED THE BLANKET SAA ON NIGHT,"The missing word is ""IN""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING IM AMA AO,"The missing word is ""I""."
2,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING EM  A,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",I REPEAT,"The missing word is ""I""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",IF YOU'RE NOT SURE YOU CAN ASK TO SKIP LINE ONLY SIX SECONDS LEFT,"The missing word is ""A""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FILLED THE BLANKET S ME O NI,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FILLED A BLANKET SAANI MO I,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM AMAN ON,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM O,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM AA OM,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM  OI,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BLIND DOWN SA MA ON NI,"The missing word is ""IN""."
3,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELLED THE BLANKET SA MAN ON NIT,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOME DELITERATINGSI WELLCOME BACK PLAY LEVEL ONE LET'S PLAY WHAT IS THE WORD THAT IS MISSING IN,"The missing word is ""THIS""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD AS MISSING FROM  FOND,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM EO,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",THE BRIGHTER ISTO,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM FA,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WERE ISMISSING FROM ON,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING HIM ES FOND,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM FADAD,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",FELL THE BLANKET S SO,"The missing word is ""IN""."
4,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROMA,"The missing word is ""IN""."
5,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOMEING SID WELCOME BACK CURRANT LEVEL IS ONE LET'S GO FILL THE BLANK IN,"The missing word is ""IN""."
5,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHAT IS THE WORD THAT IS MISSING OF SIMAN,"The missing word is ""IN""."
5,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROM,IN
5,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",IF YOU'RE NOT SURE YOU CAN ASK TO SKIP LINE ONLY SIX SECONDS LEFT,IN
5,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",THIS IS NOT THE RIGHT WORD,IN
5,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol","tag info,loop time: 5","tag info: skill problem, skill stop"
6,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOME ELRING SID WELCOME BACK YOUR LEVEL IS WON LET'S PLAY FILL THE BLANK EM S,IN
6,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",IHEARD MASELLE THIS IS NOT THE MISSING WORD,IN
6,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol","tag info,loop time: 2","tag info: skill problem, skill stop"
7,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOMETERING SILE WELCOME BACK CURRANT LEVEL IS WINE LET'S PLAY FILL THE BLANK IN,IN
7,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",THIS IS NOT THE RIGHT WORD,IN
7,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol","tag info,loop time: 2","tag info: skill problem, skill stop"
8,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",TWELCOME TRING SILE WELL COME BACK YOUR LEVEL IS WON LET'S PLAY WHICH WORD IS MISSING FROM O,IN
8,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",I HEARD WAS OH NOT CORRECT,IN
8,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",A,IN
8,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",SAD THE BLANK AN,IN
8,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",SO THAT'S NOT CORRECT,IN
8,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol","tag info,loop time: 5","tag info: skill problem, skill stop"
9,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",AGAIN,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOMEEXCITE WELCOME BACK PLAYD LEVEL ONE LET'S PLAY FEEL THE BLANK IN AND I THING TO MYSELWATA,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",JUSEO THIS IS NOT THE MISSING WORD,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHENINOUTSIDE,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WHICH WORD IS MISSING FROMA THE WORDE,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",NO THAT'S NOT CORRECT,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WE HAVE E,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",LAUGHED YOUR TOTAL SCORES ZERO POINTS WHAT IS THE WORD THAT IS MISSING INNONONO,IN
10,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",IHEARD WAS O THAT'S NOT CORRECT,IN
11,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",I REPEAT,IN
11,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol","tag info,loop time: 1","tag info: skill problem, skill stop"
12,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOME RYEXCIT WELLCOME BACK CURRT LEVEL IS WON LET'S PLAY WHAT IS THE WORD THAT IS MISSING IN,IN
12,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",HERD ASO NOT CORRECT,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOME TOLIREIG SIT WELLCOME BACK YOUR LEVEL IS WON LET'S PLAY WHICH WORD IS MISSING FROM GO HEWAY ME,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",SELLE THIS IS NOT THE MISSING WORD,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",E HAVE,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",THEROUND IS OVER FILL THE BLANK EN M,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",LIKE TO QUIT SAY STOP PLAYING OR RESUME PLAYINGO,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",I DI NOT UNDERSTAND SAY GIT GAME OR RESUME PLAYING,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",SORRY I COULD NOT UNDERSTAND THAT SAY EXIT GAME OR RESUME PLAYING,IN
13,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",BY IN BON VOYAGE,IN
14,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",WELCOMETRING SID WELCOME BACK PLAY LEVEL ONE LET'S PLAY WHAT IS THE WORD THAT IS MISSING IN E NOWAN TER I GET A LADOFIT,IN
14,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",YOU SEE NO THAT'S NOT CORRECT,IN
14,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",ITL BE LONELYAN,IN
14,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",OOOTO O WHICH WORD IS MISSING THOUGONO NO,IN
14,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",IF YOU'RE NOT SURE YOU CAN ASK TOO RE PLAY LINE OR SKIP LINE SIX SECONDS LEFT TO RESPOND,IN
14,"Alexa, open Lyrics Idol","Alexa, open Lyrics Idol",NOT CORET,IN
0,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",THIS IS HOW IT GOES I READ A LINE FROM A FAMOUS SONG BUT A WORD IS MISSING FROM THAT LINE THEN YOU NEED TO REPLY USING THE MISSING WORD OR ASK ME TO SKIP THE LINE FOR EXAMPLE IF I PLAY YOU SHOULD SAY TIMES FIVE CONSECUTIVE CORRECT ANSWERS GET YOU TO THE NEXT LEVEL THE HIGHER THE LEVEL THE MORE POINTS YOU GET WRONG ANSWER IS ONE STRIKE SEVEN STRIKES AT TE ROUND THAT'S IT WHICH WORD IS MISSING FROM,IN
0,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",DE,IN
0,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",SIX SECONDS LEFT TO RESPOND O,IN
0,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",SEO THIS IS NOT THE RIGHT WORD,IN
0,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play","tag info,loop time: 4","tag info: skill problem, skill stop"
1,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS FOUR MINUS ONE O,IN
1,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",IF YOU ENJOY THIS GAME PLEASE CHECK OUT GREENTILE DOT COM FOR DETAILS ON OUR OTHER MANIA GAMES LIKE MEMORY MANIA AND FOOTBALL MANIA,IN
2,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS SIXPENNIES O,IN
2,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",SORRY I'M HAVING TROUBLE ACCESSING YOUR MATHMANIA SKILLED RIGHT NOW,IN
3,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",W START YOU WITH SOMETHING EASY WHAT IS ONE PENNY OH,IN
3,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",SORRY I'M HAVING TROUBLE ACCESSING YOUR MATHMANIA SKILL RIGHT NOW,IN
4,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS NINEPENNIS OH,"I'm sorry, I don't understand the question."
4,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",I'M HAVING TROUBLE ACCESSING YOUR MATH MANY A SFIELD RIGHT NOW,IN
5,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",START YOU WITH SOMETHING EASY WHAT IS FOURTEEN DIVIDED BY TWO,SEVEN
5,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",HAVING TROUBLE ACCESSING O MATHMANIA SKILLED LIKE NOW,IN
6,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS TWELVE DIVIDED BY TWO,SIX
6,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",TROUBLE ACCESSING YOUR MATH MANY A SKILL RIHT NOW,IN
7,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS TWELVE DIVIDED BY THREE,FOUR
7,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",HAVING TROUBLE ACCESS IN YOUR MATHMANIA SKILLED LIKE NOW,IN
8,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",START YOU WITH SOMETHING EASY WHAT IS FOUR TIMES EIGHT,THIRTY-TWO
8,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",I'M HAVING TROUBLE ACCESS IN YOUR MATH MANYA STILLED RIGHT NOW,IN
9,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS FIVE PLUS ZERO,FIVE
9,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",I'M HAVING TROUBLE ACCESSING YOUR MATHMANIA STILL RIGHT NOW,IN
10,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS SEVEN TIMES EGHT,FIFTY-SIX
10,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",I'M HAVING TROUBLE ACCESSING THE MATHMANIA SEAL RIGHT NOW,IN
11,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS THREE PLUS ZEROO,THREE
11,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",HAVING TROUBLE ACCESSING THE MAPH MANYA SKILLED RIGHT NOW,IN
12,"Alexa, ask Math Mania to play","Alexa, ask Math Mania to play",WE'LL START YOU WITH SOMETHING EASY WHAT IS FIVE MINUS FORO,ONE
